frame,decision,sim_step,frame_ms
1608,0.024183,0.00054,0.025021
1609,0.024242,0.000567,0.025099
1610,0.024081,0.000686,0.025178
1611,0.0243,0.000484,0.025202
1612,0.024506,0.00048,0.025298
1613,0.02421,0.000667,0.025176
1614,0.058021,0.001482,0.060186
1615,0.041729,0.000963,0.043388
1616,0.027016,0.000501,0.027953
1617,0.024482,0.000478,0.025268
1618,0.024484,0.000724,0.025511
1619,0.024266,0.000492,0.025059
1620,0.02413,0.0006,0.025033
1621,0.028017,0.000714,0.02905
1622,0.024,0.000671,0.025006
1623,0.024634,0.00051,0.025433
1624,0.024302,0.000489,0.025084
1625,0.024116,0.000461,0.024874
1626,0.024094,0.000492,0.02491
1627,0.024296,0.000578,0.025175
1628,0.024374,0.000503,0.025315
1629,0.024287,0.000635,0.025223
1630,0.024317,0.001229,0.025914
1631,0.02089,0.000809,0.022023
1632,0.018391,0.000484,0.019116
1633,0.017642,0.00045,0.018292
1634,0.017416,0.000438,0.018055
1635,0.017397,0.000451,0.018047
1636,0.017391,0.000437,0.01803
1637,0.017706,0.00044,0.018347
1638,0.017219,0.00048,0.017898
1639,0.017276,0.000439,0.017916
1640,0.017239,0.000447,0.017887
1641,0.017311,0.000453,0.017969
1642,0.019633,0.000434,0.020272
1643,0.017296,0.000451,0.017949
1644,0.017252,0.000441,0.017896
1645,0.017259,0.000443,0.017901
1646,0.017355,0.000524,0.018083
1647,0.017305,0.000463,0.018011
1648,0.017402,0.000453,0.018054
1649,0.0173,0.00044,0.01794
1650,0.017101,0.000453,0.017755
1651,0.017311,0.000435,0.017949
1652,0.017368,0.000453,0.018023
1653,0.017369,0.000436,0.018005
1654,0.017289,0.000439,0.017926
1655,0.052653,0.000992,0.054242
1656,0.029916,0.000853,0.031175
1657,0.019841,0.000463,0.020539
1658,0.01733,0.000447,0.017978
1659,0.017246,0.00044,0.017906
1660,0.01724,0.000456,0.017894
1661,0.017389,0.000438,0.018025
1662,0.017377,0.000452,0.01803
1663,0.017361,0.000634,0.018199
1664,0.017729,0.000492,0.018466
1665,0.021681,0.000464,0.022354
1666,0.017353,0.000447,0.018007
1667,0.017392,0.000438,0.018031
1668,0.017402,0.000438,0.018065
1669,0.017501,0.00044,0.018139
1670,0.017402,0.000438,0.018039
1671,0.017305,0.000448,0.017953
1672,0.017372,0.000446,0.018018
1673,0.017343,0.000446,0.018009
1674,0.017473,0.000442,0.018115
1675,0.017427,0.000448,0.018074
1676,0.017369,0.000435,0.018004
1677,0.017391,0.000449,0.018038
1678,0.017348,0.000444,0.017991
1679,0.017336,0.000441,0.017975
1680,0.017235,0.000503,0.017942
1681,0.017383,0.00046,0.018068
1682,0.017223,0.000436,0.017856
1683,0.017355,0.00047,0.018026
1684,0.017223,0.000447,0.01787
1685,0.017259,0.000447,0.017909
1686,0.017256,0.000449,0.017908
1687,0.017448,0.000449,0.018099
1688,0.017409,0.00045,0.018057
1689,0.017337,0.000437,0.017975
1690,0.020075,0.000447,0.020727
1691,0.017299,0.000448,0.017946
1692,0.017464,0.000447,0.018112
1693,0.017448,0.000435,0.018083
1694,0.017261,0.000446,0.017907
1695,0.017292,0.000444,0.017936
1696,0.017163,0.00044,0.017805
1697,0.017682,0.000506,0.018398
1698,0.017459,0.000478,0.018162
1699,0.017374,0.000434,0.018009
1700,0.017224,0.00044,0.017866
1701,0.017173,0.00045,0.017822
1702,0.037526,0.000872,0.039025
1703,0.03296,0.000683,0.034054
1704,0.02938,0.000604,0.030319
1705,0.027822,0.000452,0.028515
1706,0.045268,0.000698,0.046495
1707,0.020014,0.000476,0.020727
1708,0.017525,0.000448,0.018175
1709,0.017397,0.000443,0.018043
1710,0.021055,0.000454,0.021731
1711,0.01734,0.000447,0.017995
1712,0.01739,0.000444,0.018034
1713,0.017325,0.000446,0.01798
1714,0.017235,0.000611,0.018052
1715,0.017367,0.000488,0.018107
1716,0.017285,0.000442,0.017929
1717,0.017407,0.000445,0.018055
1718,0.017295,0.000442,0.017935
1719,0.017736,0.000442,0.018381
1720,0.017389,0.000449,0.018038
1721,0.017385,0.00045,0.018038
1722,0.017328,0.000589,0.018118
1723,0.017685,0.00045,0.018338
1724,0.017375,0.000457,0.018031
1725,0.017248,0.000443,0.017909
1726,0.017349,0.000453,0.018
1727,0.017322,0.00044,0.017966
1728,0.017405,0.000453,0.018056
1729,0.017265,0.000446,0.017912
1730,0.017301,0.000678,0.018188
1731,0.017427,0.000457,0.018119
1732,0.017366,0.000444,0.018009
1733,0.017395,0.00045,0.018055
1734,0.01735,0.000443,0.017993
1735,0.017287,0.000454,0.017939
1736,0.018498,0.000457,0.019185
1737,0.017382,0.000455,0.018037
1738,0.017405,0.00045,0.018056
1739,0.017845,0.000443,0.018487
1740,0.017818,0.000439,0.018459
1741,0.01766,0.000451,0.018312
1742,0.017407,0.000451,0.018057
1743,0.017358,0.000455,0.01801
1744,0.01745,0.000449,0.018102
1745,0.017404,0.00044,0.018044
1746,0.017374,0.000546,0.018124
1747,0.017573,0.000461,0.018264
1748,0.05091,0.000875,0.052386
1749,0.030993,0.000744,0.032149
1750,0.028282,0.000459,0.029018
1751,0.01728,0.000445,0.017936
1752,0.01728,0.000444,0.017925
1753,0.017208,0.000453,0.017862
1754,0.017244,0.000452,0.017896
1755,0.017333,0.000455,0.017989
1756,0.017254,0.000452,0.017906
1757,0.017261,0.000451,0.01791
1758,0.017411,0.000444,0.018055
1759,0.017227,0.000454,0.017885
1760,0.017369,0.000438,0.018014
1761,0.017291,0.000447,0.017944
1762,0.017278,0.000616,0.018103
1763,0.017311,0.000476,0.018052
1764,0.017275,0.000466,0.017948
1765,0.017174,0.000442,0.017821
1766,0.017041,0.000454,0.017701
1767,0.017122,0.000449,0.017777
1768,0.017269,0.000452,0.01793
1769,0.017252,0.000442,0.017899
1770,0.01715,0.000453,0.01781
1771,0.017218,0.000444,0.017865
1772,0.017346,0.000452,0.018004
1773,0.01709,0.00045,0.017747
1774,0.017181,0.000452,0.01784
1775,0.017254,0.000454,0.017914
1776,0.017275,0.00045,0.017927
1777,0.017772,0.000451,0.018431
1778,0.017539,0.000498,0.018243
1779,0.017198,0.000465,0.017902
1780,0.017122,0.000453,0.01778
1781,0.017153,0.00045,0.017811
1782,0.017094,0.000443,0.017737
1783,0.019515,0.000449,0.020169
1784,0.017194,0.000448,0.017845
1785,0.017325,0.000452,0.017973
1786,0.017118,0.000455,0.017772
1787,0.017139,0.000443,0.01778
1788,0.017304,0.000442,0.017945
1789,0.017408,0.000449,0.018055
1790,0.017331,0.000456,0.017986
1791,0.017295,0.000471,0.017967
1792,0.017322,0.000439,0.017964
1793,0.017282,0.000449,0.017929
1794,0.01714,0.00049,0.017832
1795,0.017208,0.00046,0.017898
1796,0.050088,0.000957,0.051687
1797,0.031023,0.000779,0.032171
1798,0.025652,0.00045,0.026383
1799,0.017212,0.000443,0.01786
1800,0.017316,0.000453,0.017972
1801,0.017248,0.000449,0.017895
1802,0.017183,0.00045,0.017832
1803,0.017218,0.00045,0.017867
1804,0.029618,0.000461,0.030308
1805,0.020629,0.000444,0.021274
1806,0.017064,0.000451,0.017714
1807,0.017138,0.00045,0.017779
1808,0.01702,0.000446,0.017667
1809,0.017226,0.000448,0.017873
1810,0.017198,0.00062,0.018025
1811,0.017289,0.000487,0.018042
1812,0.017219,0.000452,0.017872
1813,0.017106,0.000444,0.017751
1814,0.017125,0.000453,0.017777
1815,0.017185,0.000453,0.017837
1816,0.017275,0.000452,0.017927
1817,0.017138,0.00045,0.017788
1818,0.01738,0.000452,0.018031
1819,0.017033,0.00044,0.017672
1820,0.017341,0.000452,0.017989
1821,0.017119,0.000454,0.017772
1822,0.017288,0.000441,0.01793
1823,0.017153,0.000439,0.017792
1824,0.017137,0.000439,0.017774
1825,0.017594,0.000707,0.018502
1826,0.019445,0.000589,0.020241
1827,0.018664,0.000461,0.019351
1828,0.018356,0.000504,0.01906
1829,0.018441,0.000447,0.019089
1830,0.0207,0.000457,0.021363
1831,0.018446,0.000456,0.019102
1832,0.018737,0.000473,0.01941
1833,0.018629,0.000446,0.019274
1834,0.018373,0.000458,0.01903
1835,0.018433,0.000458,0.019089
1836,0.018294,0.000459,0.018953
1837,0.01832,0.000457,0.018979
1838,0.018177,0.000445,0.018823
1839,0.018337,0.000458,0.018995
1840,0.018463,0.00046,0.019125
1841,0.018423,0.000473,0.019098
1842,0.050112,0.001153,0.051892
1843,0.034031,0.000875,0.035274
1844,0.018472,0.000471,0.019164
1845,0.01828,0.000459,0.018942
1846,0.019179,0.000455,0.019837
1847,0.018586,0.000446,0.019234
1848,0.018564,0.000447,0.019216
1849,0.024436,0.000855,0.025552
1850,0.023565,0.000614,0.024404
1851,0.026481,0.000574,0.027274
1852,0.022653,0.000588,0.023449
1853,0.022593,0.000574,0.023369
1854,0.02237,0.000569,0.023154
1855,0.022357,0.000488,0.023049
1856,0.022521,0.00049,0.023213
1857,0.022472,0.00049,0.023164
1858,0.022255,0.000589,0.023062
1859,0.022455,0.000495,0.02318
1860,0.022512,0.000495,0.023208
1861,0.022397,0.000487,0.023087
1862,0.022844,0.000491,0.023537
1863,0.022563,0.000488,0.023253
1864,0.022349,0.00049,0.023038
1865,0.022363,0.000492,0.023059
1866,0.02258,0.000494,0.023276
1867,0.022469,0.000489,0.023162
1868,0.022386,0.000489,0.023078
1869,0.022452,0.000489,0.023141
1870,0.022464,0.000488,0.023151
1871,0.024622,0.000491,0.025324
1872,0.022593,0.000494,0.023296
1873,0.022327,0.000497,0.023027
1874,0.022654,0.0007,0.023561
1875,0.022942,0.000503,0.023672
1876,0.022702,0.000488,0.023392
1877,0.022482,0.000492,0.02318
1878,0.022756,0.00051,0.023473
1879,0.022825,0.000491,0.023519
1880,0.022289,0.000489,0.022983
1881,0.057053,0.001107,0.058803
1882,0.038971,0.000879,0.040254
1883,0.024056,0.000505,0.024801
1884,0.050787,0.00078,0.052113
1885,0.024596,0.000507,0.025353
1886,0.022347,0.000493,0.023048
1887,0.025828,0.000502,0.026558
1888,0.022349,0.000492,0.023047
1889,0.022254,0.000493,0.022952
1890,0.022304,0.000637,0.023155
1891,0.022338,0.000527,0.02314
1892,0.023385,0.000767,0.024415
1893,0.022508,0.000529,0.023247
1894,0.021975,0.000508,0.022687
1895,0.021893,0.000501,0.022602
1896,0.021782,0.000494,0.0225
1897,0.021626,0.000491,0.022325
1898,0.021645,0.000493,0.022346
1899,0.022277,0.000495,0.022979
1900,0.022478,0.000491,0.023177
1901,0.022147,0.000493,0.022846
1902,0.022203,0.000491,0.022904
1903,0.022165,0.000492,0.022863
1904,0.02233,0.000491,0.023027
1905,0.022182,0.000496,0.022885
1906,0.022232,0.000555,0.02302
1907,0.022346,0.000507,0.023105
1908,0.023839,0.000493,0.024538
1909,0.021689,0.000504,0.022402
1910,0.02165,0.000633,0.022488
1911,0.021635,0.000489,0.02233
1912,0.021714,0.0005,0.022421
1913,0.022534,0.000499,0.02324
1914,0.022188,0.000496,0.022891
1915,0.022266,0.000503,0.022978
1916,0.022199,0.000496,0.022906
1917,0.022153,0.000503,0.022864
1918,0.058584,0.001147,0.060385
1919,0.038422,0.000858,0.039668
1920,0.025175,0.000514,0.025935
1921,0.022133,0.000507,0.022851
1922,0.021902,0.000662,0.022803
1923,0.022579,0.000551,0.023402
1924,0.022505,0.000506,0.023222
1925,0.02225,0.0005,0.022953
1926,0.022339,0.000513,0.023066
1927,0.022213,0.000503,0.022923
1928,0.022049,0.000696,0.022949
1929,0.022087,0.000542,0.022829
1930,0.022215,0.00056,0.022976
1931,0.022131,0.000539,0.022871
1932,0.022005,0.000492,0.022701
1933,0.022181,0.000548,0.022933
1934,0.022222,0.000539,0.022961
1935,0.022068,0.000521,0.022791
1936,0.021957,0.000489,0.022648
1937,0.022116,0.000496,0.022815
1938,0.022139,0.000536,0.022909
1939,0.02214,0.000501,0.022884
1940,0.023345,0.00075,0.024318
1941,0.023163,0.000712,0.024114
1942,0.022186,0.000612,0.023002
1943,0.021883,0.000544,0.022634
1944,0.021761,0.000518,0.0225
1945,0.021748,0.000495,0.022447
1946,0.024539,0.000656,0.025412
1947,0.021633,0.0005,0.022341
1948,0.021644,0.000495,0.022344
1949,0.021702,0.000502,0.022408
1950,0.022027,0.000572,0.022804
1951,0.022003,0.000512,0.022717
1952,0.02177,0.000533,0.022505
1953,0.023398,0.000632,0.024232
1954,0.022731,0.000577,0.023514
1955,0.022575,0.000601,0.023394
1956,0.057569,0.00125,0.05947
1957,0.03959,0.000919,0.040923
1958,0.023228,0.000531,0.023965
1959,0.022606,0.000722,0.023539
1960,0.022599,0.000644,0.023452
1961,0.022973,0.000538,0.023723
1962,0.023025,0.000526,0.023758
1963,0.022858,0.00054,0.02361
1964,0.023047,0.00052,0.023782
1965,0.025044,0.000696,0.025988
1966,0.022713,0.000635,0.023586
1967,0.022438,0.000596,0.023252
1968,0.022192,0.000516,0.022924
1969,0.023462,0.000563,0.024272
1970,0.022035,0.000544,0.022817
1971,0.02203,0.0005,0.022739
1972,0.021885,0.000648,0.022769
1973,0.022024,0.000563,0.022852
1974,0.022485,0.000508,0.023202
1975,0.021899,0.000507,0.022616
1976,0.021916,0.000506,0.022635
1977,0.022038,0.000505,0.022757
1978,0.023145,0.000748,0.024254
1979,0.022232,0.000831,0.023327
1980,0.023004,0.001248,0.024492
1981,0.022489,0.000653,0.023359
1982,0.025254,0.000548,0.026022
1983,0.022524,0.00051,0.023251
1984,0.022333,0.00068,0.023222
1985,0.022632,0.000543,0.023381
1986,0.022578,0.000512,0.023297
1987,0.022322,0.000538,0.023068
1988,0.022353,0.000512,0.023071
1989,0.02389,0.00063,0.024734
1990,0.02279,0.00053,0.023556
1991,0.046374,0.001138,0.048139
1992,0.040668,0.000857,0.041949
1993,0.028794,0.000583,0.029654
1994,0.024214,0.000565,0.025041
1995,0.022207,0.00071,0.02313
1996,0.021861,0.000686,0.022762
1997,0.021199,0.00085,0.022263
1998,0.021285,0.00079,0.022294
1999,0.021535,0.00464,0.02641
2000,0.021642,0.000559,0.022413
2001,0.021135,0.000513,0.02186
2002,0.021363,0.000514,0.022082
2003,0.021679,0.00066,0.022545
2004,0.021399,0.000513,0.02212
2005,0.021192,0.000512,0.021909
2006,0.021528,0.000745,0.022499
2007,0.022372,0.000639,0.023302
2008,0.024224,0.000588,0.025024
2009,0.024045,0.001063,0.025338
2010,0.022738,0.000616,0.02356
2011,0.021967,0.000593,0.022767
2012,0.021885,0.00053,0.022623
2013,0.021743,0.000542,0.022492
2014,0.021824,0.000582,0.022619
2015,0.022268,0.000671,0.023176
2016,0.021235,0.000755,0.022219
2017,0.021019,0.000743,0.021981
2018,0.020935,0.000939,0.022082
2019,0.021233,0.000554,0.022029
2020,0.023292,0.000598,0.024101
2021,0.021106,0.000614,0.021955
2022,0.023019,0.000976,0.024237
2023,0.021664,0.000657,0.022561
2024,0.021215,0.000572,0.022053
2025,0.021455,0.000534,0.022206
2026,0.021303,0.000546,0.022069
2027,0.021222,0.000566,0.021997
2028,0.021572,0.000621,0.022402
2029,0.021426,0.00063,0.022267
2030,0.048926,0.001078,0.050661
2031,0.040496,0.001568,0.042537
2032,0.036169,0.000994,0.037465
2033,0.051053,0.000914,0.05251
2034,0.025616,0.000658,0.026562
2035,0.022335,0.000836,0.023425
2036,0.027393,0.000892,0.028501
2037,0.023577,0.000911,0.024701
2038,0.023124,0.000603,0.023938
2039,0.022969,0.000544,0.023723
2040,0.022928,0.000787,0.023964
2041,0.023948,0.001161,0.025426
2042,0.023589,0.0006,0.02443
2043,0.023032,0.000582,0.023824
2044,0.023171,0.000545,0.023924
2045,0.022864,0.0006,0.023687
2046,0.022872,0.000572,0.023651
2047,0.024038,0.000538,0.024819
2048,0.026598,0.000594,0.027399
2049,0.023587,0.000589,0.024387
2050,0.023523,0.000596,0.024338
2051,0.023318,0.000556,0.02408
2052,0.023319,0.000546,0.024073
2053,0.023552,0.000646,0.024409
2054,0.023237,0.001114,0.02456
2055,0.027352,0.000853,0.028488
2056,0.022949,0.000818,0.023988
2057,0.025193,0.000598,0.026036
2058,0.023731,0.00056,0.024541
2059,0.023475,0.000573,0.024256
2060,0.023483,0.001105,0.024799
2061,0.025471,0.000567,0.026249
2062,0.023516,0.000544,0.024268
2063,0.025188,0.00054,0.025935
2064,0.047432,0.001203,0.049297
2065,0.043194,0.000847,0.044513
2066,0.032721,0.000555,0.033612
2067,0.023541,0.000844,0.024596
2068,0.023406,0.000617,0.024374
2069,0.023796,0.00058,0.024587
2070,0.023563,0.000536,0.02431
2071,0.024416,0.000557,0.025186
2072,0.02824,0.000674,0.029123
2073,0.024375,0.000873,0.02546
2074,0.025501,0.001302,0.027122
2075,0.02518,0.000951,0.026393
2076,0.02481,0.000753,0.02577
2077,0.024607,0.000546,0.025363
2078,0.024736,0.000624,0.025572
2079,0.024636,0.000903,0.025748
2080,0.02464,0.000561,0.025412
2081,0.024496,0.000555,0.025262
2082,0.024586,0.000543,0.025338
2083,0.0244,0.000541,0.02515
2084,0.0246,0.000543,0.025353
2085,0.02496,0.000569,0.025742
2086,0.024913,0.000557,0.025679
2087,0.024776,0.000547,0.025534
2088,0.024439,0.000546,0.025196
2089,0.024502,0.000535,0.025245
2090,0.029832,0.000554,0.030611
2091,0.025594,0.000677,0.026485
2092,0.025247,0.00096,0.026453
2093,0.025287,0.000874,0.026384
2094,0.025355,0.00083,0.026556
2095,0.025255,0.000558,0.026152
2096,0.025301,0.000548,0.026056
2097,0.025136,0.000543,0.025886
2098,0.025,0.001202,0.026411
2099,0.067122,0.00154,0.069336
2100,0.039709,0.000609,0.040723
2101,0.025141,0.000567,0.025943
2102,0.024917,0.000552,0.025694
2103,0.024906,0.000548,0.02569
2104,0.024453,0.000555,0.025232
2105,0.024612,0.000563,0.025397
2106,0.029503,0.000606,0.030366
2107,0.025046,0.000552,0.025819
2108,0.024527,0.000684,0.025439
2109,0.026548,0.000668,0.027486
2110,0.024153,0.000618,0.025002
2111,0.023929,0.000905,0.025049
2112,0.023955,0.000996,0.02517
2113,0.023898,0.001058,0.025172
2114,0.024114,0.000575,0.024902
2115,0.023821,0.00059,0.024625
2116,0.02377,0.000578,0.024563
2117,0.024006,0.001057,0.025285
2118,0.023924,0.000559,0.024693
2119,0.023901,0.000561,0.024677
2120,0.024452,0.000542,0.025205
2121,0.02389,0.00071,0.024811
2122,0.024642,0.000558,0.025406
2123,0.024214,0.000679,0.025103
2124,0.026309,0.00056,0.027084
2125,0.024044,0.00066,0.024932
2126,0.023904,0.000572,0.024726
2127,0.024036,0.00056,0.024808
2128,0.024091,0.000562,0.024863
2129,0.023923,0.000616,0.024749
2130,0.023751,0.000886,0.024847
2131,0.023788,0.000744,0.024742
2132,0.023656,0.00083,0.024697
2133,0.045493,0.001244,0.047347
2134,0.043981,0.001132,0.045548
2135,0.025374,0.000546,0.026173
2136,0.023702,0.000965,0.024879
2137,0.023746,0.000564,0.02452
2138,0.024377,0.000561,0.025151
2139,0.023927,0.000598,0.024735
2140,0.02378,0.000569,0.024557
2141,0.026882,0.000586,0.027692
2142,0.023251,0.00078,0.024345
2143,0.024914,0.001093,0.026549
2144,0.022919,0.001021,0.02427
2145,0.022017,0.000569,0.022867
2146,0.021566,0.000517,0.02236
2147,0.021656,0.000519,0.022435
2148,0.021632,0.000594,0.022506
2149,0.021857,0.000718,0.022831
2150,0.022041,0.000733,0.023031
2151,0.021953,0.000901,0.023111
2152,0.022139,0.000555,0.022971
2153,0.021921,0.000518,0.022694
2154,0.022208,0.000516,0.022981
2155,0.022349,0.000946,0.023554
2156,0.02212,0.000535,0.022907
2157,0.02206,0.000774,0.023084
2158,0.021946,0.000509,0.022694
2159,0.021863,0.000605,0.02272
2160,0.022156,0.000596,0.023133
2161,0.024168,0.000548,0.024989
2162,0.022628,0.000663,0.023528
2163,0.023069,0.000524,0.023851
2164,0.022332,0.000705,0.023275
2165,0.022429,0.000522,0.023192
2166,0.022506,0.000645,0.023388
2167,0.02268,0.000592,0.023513
2168,0.022489,0.000695,0.023438
2169,0.023459,0.000664,0.024363
2170,0.024545,0.000844,0.025643
2171,0.059253,0.001149,0.061076
2172,0.036493,0.000553,0.037518
2173,0.023268,0.000547,0.024097
2174,0.050905,0.001307,0.052778
2175,0.025488,0.000539,0.026421
2176,0.023126,0.000653,0.024063
2177,0.030483,0.00056,0.031449
2178,0.023249,0.00052,0.024076
2179,0.023183,0.000518,0.023946
2180,0.023129,0.000626,0.024011
2181,0.023015,0.000642,0.023899
2182,0.023516,0.000511,0.02427
2183,0.023403,0.000503,0.024148
2184,0.023537,0.000504,0.024283
2185,0.023511,0.000516,0.02427
2186,0.023579,0.000529,0.024351
2187,0.023655,0.000661,0.024555
2188,0.023455,0.000679,0.024378
2189,0.023375,0.000912,0.02453
2190,0.024458,0.000548,0.025277
2191,0.023893,0.000529,0.02466
2192,0.023773,0.000531,0.024548
2193,0.023721,0.000741,0.024706
2194,0.023492,0.001444,0.025282
2195,0.019765,0.000823,0.020905
2196,0.020373,0.000603,0.021218
2197,0.017772,0.000487,0.018461
2198,0.01741,0.000472,0.018084
2199,0.017336,0.000472,0.018009
2200,0.017351,0.000456,0.018008
2201,0.017378,0.000471,0.018051
2202,0.017589,0.00047,0.018275
2203,0.01731,0.00047,0.017985
2204,0.017182,0.000464,0.017846
2205,0.017326,0.000464,0.017993
2206,0.01722,0.000474,0.017895
2207,0.017369,0.00047,0.018042
2208,0.039822,0.000881,0.041334
2209,0.032416,0.000812,0.033669
2210,0.030545,0.000677,0.031559
2211,0.017411,0.000518,0.018198
2212,0.01722,0.000475,0.017896
2213,0.017334,0.000473,0.018009
2214,0.017235,0.00046,0.017895
2215,0.017343,0.000476,0.018021
2216,0.017383,0.000476,0.018059
2217,0.01724,0.000473,0.017912
2218,0.021161,0.000468,0.021837
2219,0.017401,0.000466,0.018069
2220,0.017373,0.00047,0.018045
2221,0.017344,0.00047,0.018015
2222,0.017268,0.000466,0.017935
2223,0.01736,0.000473,0.018034
2224,0.017437,0.000476,0.018115
2225,0.017167,0.000483,0.01785
2226,0.017484,0.000478,0.018166
2227,0.017134,0.000506,0.017869
2228,0.01728,0.000481,0.018006
2229,0.017313,0.000479,0.017994
2230,0.017239,0.000466,0.017904
2231,0.017351,0.000476,0.018029
2232,0.017184,0.000467,0.017852
2233,0.017449,0.000474,0.018123
2234,0.017213,0.000457,0.017869
2235,0.017354,0.000474,0.018029
2236,0.017386,0.000461,0.018048
2237,0.017315,0.00047,0.017983
2238,0.017229,0.000468,0.017897
2239,0.017389,0.000475,0.018064
2240,0.017348,0.000476,0.018025
2241,0.01727,0.000475,0.017946
2242,0.017229,0.000477,0.017905
2243,0.017426,0.000472,0.018098
2244,0.019551,0.00051,0.020278
2245,0.017262,0.000479,0.017985
2246,0.017392,0.000476,0.018066
2247,0.017317,0.000469,0.017984
2248,0.017552,0.000477,0.01823
2249,0.017406,0.000474,0.018082
2250,0.017516,0.00046,0.018175
2251,0.0172,0.000473,0.017878
2252,0.017495,0.00047,0.018164
2253,0.017483,0.000469,0.018154
2254,0.01727,0.000461,0.017933
2255,0.017405,0.000471,0.018079
2256,0.040336,0.000961,0.041931
2257,0.031848,0.000751,0.033043
2258,0.026749,0.00049,0.027638
2259,0.017331,0.000465,0.017995
2260,0.017356,0.000476,0.018031
2261,0.017431,0.000623,0.018295
2262,0.017474,0.000502,0.018242
2263,0.017143,0.000459,0.017803
2264,0.017319,0.00046,0.01798
2265,0.017274,0.000459,0.01793
2266,0.020886,0.000456,0.02155
2267,0.017384,0.000462,0.018053
2268,0.017328,0.000463,0.017998
2269,0.01736,0.000451,0.018016
2270,0.017345,0.00046,0.018012
2271,0.017497,0.000453,0.018159
2272,0.017301,0.000463,0.017972
2273,0.017305,0.000444,0.017948
2274,0.017271,0.000456,0.017927
2275,0.017273,0.00046,0.017932
2276,0.017267,0.000462,0.01793
2277,0.01745,0.000462,0.018118
2278,0.017191,0.000506,0.017902
2279,0.017383,0.000474,0.018085
2280,0.017296,0.000458,0.017952
2281,0.017265,0.000462,0.01793
2282,0.017233,0.00046,0.017893
2283,0.017208,0.000458,0.017868
2284,0.017205,0.00046,0.017865
2285,0.017224,0.000461,0.017883
2286,0.01723,0.000456,0.017887
2287,0.017246,0.000444,0.017891
2288,0.01719,0.000462,0.017853
2289,0.017299,0.000463,0.017966
2290,0.017247,0.000464,0.017913
2291,0.017152,0.000446,0.017797
2292,0.019436,0.000447,0.020089
2293,0.017127,0.000456,0.017783
2294,0.017195,0.000506,0.017905
2295,0.017283,0.000465,0.017975
2296,0.017348,0.000456,0.018005
2297,0.017323,0.000453,0.017976
2298,0.017263,0.000466,0.017928
2299,0.017231,0.000567,0.017998
2300,0.017054,0.00046,0.017715
2301,0.017288,0.000472,0.017962
2302,0.01791,0.000511,0.018626
2303,0.017615,0.000496,0.018307
2304,0.017333,0.017722,0.035607
2305,0.03411,0.000776,0.035379
2306,0.030403,0.000617,0.031587
2307,0.017421,0.000448,0.018069
2308,0.017382,0.000455,0.018038
2309,0.017254,0.000463,0.017919
2310,0.017284,0.000607,0.018109
2311,0.017438,0.000487,0.018192
2312,0.017281,0.000461,0.017943
2313,0.017212,0.000461,0.01787
2314,0.017342,0.000451,0.017994
2315,0.021211,0.00045,0.021872
2316,0.017595,0.000444,0.018247
2317,0.017473,0.000449,0.018127
2318,0.017352,0.000455,0.018012
2319,0.017347,0.000455,0.018009
2320,0.017358,0.000453,0.018018
2321,0.017293,0.000454,0.017954
2322,0.017281,0.000461,0.017953
2323,0.017383,0.000457,0.018049
2324,0.017356,0.000458,0.018023
2325,0.017285,0.000459,0.017951
2326,0.01726,0.00057,0.01804
2327,0.017477,0.000476,0.018192
2328,0.017383,0.000447,0.018041
2329,0.017693,0.000555,0.018457
2330,0.019039,0.000687,0.019954
2331,0.019559,0.000663,0.020429
2332,0.018951,0.000558,0.019715
2333,0.018491,0.000494,0.019188
2334,0.018362,0.000489,0.019054
2335,0.01824,0.000492,0.018934
2336,0.018236,0.000474,0.01891
2337,0.018369,0.000488,0.019059
2338,0.018274,0.000488,0.018964
2339,0.020562,0.000501,0.021272
2340,0.018462,0.000486,0.01915
2341,0.018344,0.000474,0.019023
2342,0.018365,0.000564,0.019146
2343,0.018435,0.000492,0.019158
2344,0.018357,0.000479,0.019038
2345,0.0185,0.000491,0.019197
2346,0.018644,0.000486,0.019334
2347,0.018385,0.000481,0.019068
2348,0.018474,0.00048,0.019153
2349,0.018483,0.000474,0.01916
2350,0.018287,0.000481,0.018973
2351,0.047098,0.001083,0.048804
2352,0.033705,0.000895,0.03497
2353,0.025966,0.000486,0.026704
2354,0.018345,0.000478,0.019026
2355,0.06888,0.000815,0.070246
2356,0.020562,0.000539,0.021378
2357,0.018759,0.0005,0.019466
2358,0.022398,0.000666,0.02331
2359,0.018835,0.000542,0.019652
2360,0.018563,0.000515,0.019285
2361,0.018551,0.000484,0.019243
2362,0.018884,0.000485,0.01958
2363,0.018656,0.000479,0.019343
2364,0.01846,0.000485,0.019149
2365,0.018436,0.000488,0.01913
2366,0.01846,0.000487,0.019154
2367,0.018415,0.000474,0.019095
2368,0.018474,0.000489,0.01917
2369,0.018924,0.000537,0.019667
2370,0.018775,0.000512,0.019493
2371,0.018691,0.000486,0.019385
2372,0.018693,0.000487,0.019387
2373,0.01868,0.000481,0.019366
2374,0.018715,0.000741,0.019663
2375,0.018687,0.000499,0.019426
2376,0.018748,0.000492,0.019447
2377,0.018928,0.000513,0.019646
2378,0.018733,0.000489,0.01943
2379,0.019042,0.000483,0.019734
2380,0.018805,0.000487,0.019499
2381,0.018921,0.000489,0.019616
2382,0.020025,0.000489,0.020752
2383,0.018934,0.000483,0.019624
2384,0.0188,0.000585,0.019598
